IRI,LABEL,LOCAL,TYPE,SOURCE,LINK,ALT_LABELS,SYNONYMS,COMMENT
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Aluminium,Aluminium,Aluminium,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#AluminiumAlloy,AluminiumAlloy,AluminiumAlloy,Class,Ontology : BWMD,ontologies/BWMD/,,,Any kind of aluminium alloy
http://emmo.info/emmo/domain/periodic-table#EMMO_7e8f9419-0bda-5aa3-ba88-00b2be6ca69e,AluminiumAtom,EMMO_7e8f9419-0bda-5aa3-ba88-00b2be6ca69e,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#AluminiumMaterial,AluminiumMaterial,AluminiumMaterial,Class,Ontology : BWMD,ontologies/BWMD/,,,Any kind of aluminium material (e.g. an alloy or high purity aluminium)
http://emmo.info/emmo/domain/periodic-table#EMMO_fc7ab7d2-d960-5ae8-b13b-a53dbc547cca,AluminiumSymbol,EMMO_fc7ab7d2-d960-5ae8-b13b-a53dbc547cca,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_f90da1f3-eb4c-54c4-b5d9-cf00fef180a1,AmericiumAtom,EMMO_f90da1f3-eb4c-54c4-b5d9-cf00fef180a1,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_f107c0e5-0b9f-566c-9cba-a3443c904f78,AmericiumSymbol,EMMO_f107c0e5-0b9f-566c-9cba-a3443c904f78,Class,Ontology : GPO,ontologies/GPO/,,,
https://orcid.org/0000-0001-9106-8825,Amir Laadhar,0000-0001-9106-8825,Entity,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/NCBITaxon_32524,Amniota,NCBITaxon_32524,Class,Ontology : stato,ontologies/stato/,,,
https://w3id.org/pmd/co/AmorphousStructure,Amorphous Structure,AmorphousStructure,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Amount,Amount,Amount,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo#EMMO_d5be1faf_0c56_4f5a_9b78_581e6dee949f,AmountConcentration,EMMO_d5be1faf_0c56_4f5a_9b78_581e6dee949f,Class,Ontology : GPO,ontologies/GPO/,Concentration | MolarConcentration | Molarity,,The amount of a constituent divided by the volume of the mixture.
http://emmo.info/emmo#EMMO_e9348e5b_af4f_4898_bbfe_c4583cf44b80,AmountConcentrationDimension,EMMO_e9348e5b_af4f_4898_bbfe_c4583cf44b80,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_e501069c_34d3_4dc7_ac87_c90c7342192b,AmountDimension,EMMO_e501069c_34d3_4dc7_ac87_c90c7342192b,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_04b3300c_98bd_42dc_a3b5_e6c29d69f1ac,AmountFraction,EMMO_04b3300c_98bd_42dc_a3b5_e6c29d69f1ac,Class,Ontology : GPO,ontologies/GPO/,MoleFraction,,
http://emmo.info/emmo#EMMO_f76f5a24_d703_4e8c_b368_f9a7777cb73a,AmountFractionUnit,EMMO_f76f5a24_d703_4e8c_b368_f9a7777cb73a,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#AmountOfSubstance,AmountOfSubstance,AmountOfSubstance,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo#EMMO_8159c26a_494b_4fa0_9959_10888f152298,AmountOfSubstance,EMMO_8159c26a_494b_4fa0_9959_10888f152298,Class,Ontology : GPO,ontologies/GPO/,,,"""In the name “amount of substance”, the word “substance” will typically be replaced by words to specify the substance concerned in any particular application, for example “amount of hydrogen chloride, HCl”, or “amount of benzene, C6H6 ”. It is important to give a precise definition of the entity involved (as emphasized in the definition of the mole); this should preferably be done by specifying the molecular chemical formula of the material involved. Although the word “amount” has a more general dictionary definition, the abbreviation of the full name “amount of substance” to “amount” may be used for brevity.""

-- SI Brochure"
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#AmountOfSubstanceQuantity,AmountOfSubstanceQuantity,AmountOfSubstanceQuantity,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo#EMMO_db5dd38d_ac79_4af6_8782_fee7e7150ae8,Ampere,EMMO_db5dd38d_ac79_4af6_8782_fee7e7150ae8,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_4f2d1fcc_e20c_4479_9ad7_7a0480dd3e44,AnalogicalIcon,EMMO_4f2d1fcc_e20c_4479_9ad7_7a0480dd3e44,Class,Ontology : GPO,ontologies/GPO/,,,
https://w3id.org/pmd/co/PMD_0001025,Analyse,PMD_0001025,Class,Ontology : mwo,ontologies/mwo/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#AnalysedDataSet,AnalysedDataSet,AnalysedDataSet,Class,Ontology : BWMD,ontologies/BWMD/,,,"Any kind of analysed data set. This usually means, that it is the result of some kind of postprocessing/analysis process of a raw data file."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Analysing,Analysing,Analysing,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://w3id.org/pmd/co/AnalysingProcess,Analysing Process,AnalysingProcess,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#AnalysisOfResultingSpectraAndComparisonWithReferenceSpectra,AnalysisOfResultingSpectraAndComparisonWithReferenceSpectra,AnalysisOfResultingSpectraAndComparisonWithReferenceSpectra,Class,Ontology : BWMD,ontologies/BWMD/,,,The process of analysing the resulting spectra from some kind of spectroscopy process and comparing them to reference spectra (e.g. in a LIBS process)
http://purl.obolibrary.org/obo/OBI_0000443,analyte assay,OBI_0000443,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/OBI_0000437,analyte measurement objective,OBI_0000437,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/OBI_0000275,analyte role,OBI_0000275,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/UBERON_0000477,anatomical cluster,UBERON_0000477,Class,Ontology : stato,ontologies/stato/,,,
http://w3id.org/nfdi4ing/metadata4ing#Distributor,Anbieter*in,Distributor,Individual,Ontology : m4i,ontologies/m4i/,,,
http://purl.obolibrary.org/obo/STATO_0000179,ANCOVA,STATO_0000179,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000042,Anderson-Darling test,STATO_0000042,Class,Ontology : stato,ontologies/stato/,,,
https://orcid.org/0000-0002-1141-7704,Angelika Gedsun,0000-0002-1141-7704,Entity,Ontology : mwo,ontologies/mwo/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Angle,Angle,Angle,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo#EMMO_f3dd74c0_f480_49e8_9764_33b78638c235,Angle,EMMO_f3dd74c0_f480_49e8_9764_33b78638c235,Class,Ontology : GPO,ontologies/GPO/,PlaneAngle,,
http://emmo.info/emmo#EMMO_66d01570_36dd_42fd_844d_29b81b029cd5,AngularMomentum,EMMO_66d01570_36dd_42fd_844d_29b81b029cd5,Class,Ontology : GPO,ontologies/GPO/,,,Measure of the extent and direction an object rotates about a reference point.
http://emmo.info/emmo#EMMO_501f9b3a_c469_48f7_9281_2e6a8d805d7a,AngularMomentumDimension,EMMO_501f9b3a_c469_48f7_9281_2e6a8d805d7a,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Annealing,Annealing,Annealing,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://purl.obolibrary.org/obo/OBI_0200201,ANOVA,OBI_0200201,Class,Ontology : stato,ontologies/stato/,,,
https://w3id.org/pko#answer,answer,answer,DatatypeProperty,Ontology : pko,ontologies/pko/,,,"In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the answer of a Frequently Asked Question."
http://purl.obolibrary.org/obo/STATO_0000367,Ante-dependence covariance structure,STATO_0000367,Class,Ontology : stato,ontologies/stato/,,,
http://emmo.info/emmo#EMMO_f13672a3_59cc_40ed_8def_65009a8f74e6,AntiMatter,EMMO_f13672a3_59cc_40ed_8def_65009a8f74e6,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Antimony,Antimony,Antimony,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_c32f8642-f1a1-5fae-8b4e-990b40f6eff8,AntimonyAtom,EMMO_c32f8642-f1a1-5fae-8b4e-990b40f6eff8,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_4ee57a22-0634-5889-a283-0b4f8e5023f6,AntimonySymbol,EMMO_4ee57a22-0634-5889-a283-0b4f8e5023f6,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_6c228d96_ed6c_4029_8acb_b88c93594f1a,Antiparticle,EMMO_6c228d96_ed6c_4029_8acb_b88c93594f1a,Class,Ontology : GPO,ontologies/GPO/,,,
http://www.w3.org/2001/XMLSchema#anyURI,anyURI,anyURI,Entity,Pattern : GPO / requirement2 / GPO_STAR_none,patterns/GPO/requirement2/GPO_STAR_none/,,,
http://purls.helmholtz-metadaten.de/mwo/MWO_0001115,applicant organization of,MWO_0001115,ObjectProperty,Ontology : mwo,ontologies/mwo/,,,"inverse of property ""has applicant organization"""
https://gpo.ontology.link/GPO_f97d2d4d_86db_4fd5_9e35_5bb363cd91c9,Application,GPO_f97d2d4d_86db_4fd5_9e35_5bb363cd91c9,Class,Ontology : GPO,ontologies/GPO/,,,The actual use of a product
https://w3id.org/pko#Approval,Approval,Approval,Individual,Ontology : pko,ontologies/pko/,,,
https://w3id.org/pko#Approved,Approved,Approved,Individual,Ontology : pko,ontologies/pko/,,,
http://www.w3.org/ns/prov#aq,aq,aq,AnnotationProperty,Ontology : opmw,ontologies/opmw/,,,
http://emmo.info/emmo#EMMO_5cb107ba_7daa_46dd_8f9f_da22a6eac676,AqueousSolution,EMMO_5cb107ba_7daa_46dd_8f9f_da22a6eac676,Class,Ontology : GPO,ontologies/GPO/,,,
https://w3id.org/pmd/co/WorkingRange,Arbeitsbereich,WorkingRange,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
http://w3id.org/nfdi4ing/metadata4ing#ProcessingStep,Arbeitsschritt,ProcessingStep,Class,Ontology : m4i,ontologies/m4i/,,,
http://w3id.org/nfdi4ing/metadata4ing#ProcessingStep,Arbeitsschritt,ProcessingStep,Class,Pattern : m4i / requirement1 / m4i_STAR_none,patterns/m4i/requirement1/m4i_STAR_none/,,,
http://purl.obolibrary.org/obo/NCBITaxon_2157,Archaea,NCBITaxon_2157,Class,Ontology : stato,ontologies/stato/,,,
http://emmo.info/emmo#EMMO_1e0b665d_db6c_4752_a6d4_262d3a8dbb46,ArcMinute,EMMO_1e0b665d_db6c_4752_a6d4_262d3a8dbb46,Class,Ontology : GPO,ontologies/GPO/,MinuteOfArc,,
http://emmo.info/emmo#EMMO_6a4547ab_3abb_430d_b81b_ce32d47729f5,ArcSecond,EMMO_6a4547ab_3abb_430d_b81b_ce32d47729f5,Class,Ontology : GPO,ontologies/GPO/,SecondOfArc,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Area,Area,Area,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo#EMMO_96f39f77_44dc_491b_8fa7_30d887fe0890,Area,EMMO_96f39f77_44dc_491b_8fa7_30d887fe0890,Class,Ontology : GPO,ontologies/GPO/,,,Extent of a surface.
https://w3id.org/pmd/co/Area,Area,Area,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
http://purl.obolibrary.org/obo/STATO_0000209,area under curve,STATO_0000209,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000691,area under the precision-recall curve,STATO_0000691,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000608,area under the receiver operator characteristic curve,STATO_0000608,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000690,area under the value-time curve,STATO_0000690,Class,Ontology : stato,ontologies/stato/,,,
http://emmo.info/emmo#EMMO_afea89af_ef16_4bdb_99d5_f3b2f4c85a6c,AreaDensity,EMMO_afea89af_ef16_4bdb_99d5_f3b2f4c85a6c,Class,Ontology : GPO,ontologies/GPO/,,,Mass per unit area.
http://emmo.info/emmo#EMMO_90798691_3b86_4d8c_910f_be2b39c98b39,AreaDensityDimension,EMMO_90798691_3b86_4d8c_910f_be2b39c98b39,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#AreaDetector,AreaDetector,AreaDetector,Class,Ontology : BWMD,ontologies/BWMD/,,,"An area detector, e.g. used in a computer tomograph"
http://emmo.info/emmo#EMMO_33433bb1_c68f_45ee_a466_f01e2c57b214,AreaDimension,EMMO_33433bb1_c68f_45ee_a466_f01e2c57b214,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_6f4d704a_a7c6_4c07_b8a7_ea0bab04128f,AreaFractionUnit,EMMO_6f4d704a_a7c6_4c07_b8a7_ea0bab04128f,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Argon,Argon,Argon,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_755d962f-c703-514f-8d90-ca4f55e331d4,ArgonAtom,EMMO_755d962f-c703-514f-8d90-ca4f55e331d4,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_69e0ff08-9843-5ca2-b2bb-58467b07c4bb,ArgonSymbol,EMMO_69e0ff08-9843-5ca2-b2bb-58467b07c4bb,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_a6138ba7_e365_4f2d_b6b4_fe5a5918d403,ArithmeticEquation,EMMO_a6138ba7_e365_4f2d_b6b4_fe5a5918d403,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_89083bab_f69c_4d06_bf6d_62973b56cdc7,ArithmeticExpression,EMMO_89083bab_f69c_4d06_bf6d_62973b56cdc7,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_707f0cd1_941c_4b57_9f20_d0ba30cd6ff3,ArithmeticOperator,EMMO_707f0cd1_941c_4b57_9f20_d0ba30cd6ff3,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_b9522e56_1fac_4766_97e6_428605fabd3e,Arrangement,EMMO_b9522e56_1fac_4766_97e6_428605fabd3e,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_28fbea28_2204_4613_87ff_6d877b855fcd,Array,EMMO_28fbea28_2204_4613_87ff_6d877b855fcd,Class,Ontology : GPO,ontologies/GPO/,,,"Array subclasses with a specific shape can be constructed with cardinality restrictions.

See Shape4x3Matrix as an example."
http://emmo.info/emmo#EMMO_20ff3b34_c864_4936_8955_9345fc0a3b3c,Array3D,EMMO_20ff3b34_c864_4936_8955_9345fc0a3b3c,Class,Ontology : GPO,ontologies/GPO/,3DArray,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Arsenic,Arsenic,Arsenic,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_41dba862-503f-57c2-86c7-bb40030481f0,ArsenicAtom,EMMO_41dba862-503f-57c2-86c7-bb40030481f0,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_0ba17fb4-6149-5332-b65f-0639ace42edf,ArsenicSymbol,EMMO_0ba17fb4-6149-5332-b65f-0639ace42edf,Class,Ontology : GPO,ontologies/GPO/,,,
http://purl.org/net/opmv/ns#Artifact,Artifact,Artifact,Class,Ontology : opmw,ontologies/opmw/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001063,artificial intelligence,NFDI_0001063,Class,Ontology : mwo,ontologies/mwo/,,,"Artificial Intelligence (AI) is a sub-discipline of Computer Science that focuses on creating systems capable of performing tasks that require human-like intelligence, such as learning, reasoning, and problem-solving."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ArtificialAging,ArtificialAging,ArtificialAging,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ArtificialAgingDuration,ArtificialAgingDuration,ArtificialAgingDuration,Class,Ontology : BWMD,ontologies/BWMD/,,,The duration of the artificial aging process
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ArtificialAgingDurationAsSupposed,ArtificialAgingDurationAsSupposed,ArtificialAgingDurationAsSupposed,Class,Ontology : BWMD,ontologies/BWMD/,,,The duration of the artificial aging process as supposed.
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ArtificialAgingTemperature,ArtificialAgingTemperature,ArtificialAgingTemperature,Class,Ontology : BWMD,ontologies/BWMD/,,,The temperature controlled during artificial aging
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ArtificialAgingTemperatureAsSupposed,ArtificialAgingTemperatureAsSupposed,ArtificialAgingTemperatureAsSupposed,Class,Ontology : BWMD,ontologies/BWMD/,,,The artificial aging temperature as supposed
http://spinrdf.org/sp#Ask,Ask,Ask,Class,Ontology : WILD,ontologies/WILD/,,,
http://OntoCAPE/upper_level/system.owl#Aspect,Aspect,Aspect,Class,Ontology : OntoCAPE,ontologies/OntoCAPE/,,,An aspect represents a particular viewpoint of a system. An instance of the aspect class explicitly denominates that viewpoint.
http://OntoCAPE/upper_level/system.owl#AspectSystem,AspectSystem,AspectSystem,Class,Ontology : OntoCAPE,ontologies/OntoCAPE/,,,"An AspectSystem is an ExclusiveSubsystem that contains those system components, relationships, and constraints that are of relevance to a particular Aspect."
http://purl.obolibrary.org/obo/OBI_0000070,assay,OBI_0000070,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/OBI_0001865,assay array,OBI_0001865,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/OBI_0000441,assay objective,OBI_0000441,Class,Ontology : stato,ontologies/stato/,,,
http://emmo.info/emmo#EMMO_52bbaaee_1145_4be3_8a5c_b366851ea1b9,Assembled,EMMO_52bbaaee_1145_4be3_8a5c_b366851ea1b9,Class,Ontology : GPO,ontologies/GPO/,,,
https://w3id.org/pmd/co/AssemblingProcess,Assembling Process,AssemblingProcess,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://gpo.ontology.link/GPO_c4ea428e_6e37_485f_8ec5_ca13c4b59e09,Assembly,GPO_c4ea428e_6e37_485f_8ec5_ca13c4b59e09,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_912ac3a2_a124_4233_92dd_06c9aebea46c,Assemblying,EMMO_912ac3a2_a124_4233_92dd_06c9aebea46c,Class,Ontology : GPO,ontologies/GPO/,,,
